STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/01/2021,62,"H,,S",68,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/01/2021,60,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/01/2021,70,"H,,S",80,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/01/2021,64,"H,,S",78,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/01/2021,68,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/01/2021,64,"H,,S",78,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/02/2021,61,"H,,S",78,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/02/2021,60,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/02/2021,62,"H,,S",76,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/02/2021,68,"H,,S",84,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/02/2021,71,"H,,S",82,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/02/2021,71,"H,,S",81,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/02/2021,64,"H,,S",81,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/02/2021,59,"H,,S",72,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/02/2021,60,"H,,S",76,",,S",43,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/02/2021,60,"H,,S",77,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/02/2021,62,"H,,S",78,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/02/2021,65,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/02/2021,70,"H,,S",82,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/02/2021,66,"H,,S",80,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/02/2021,65,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/02/2021,70,"H,,S",85,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/02/2021,72,"H,,S",86,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/03/2021,71,"H,,S",86,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/03/2021,66,"H,,S",87,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/03/2021,69,"H,,S",83,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/03/2021,67,"H,,S",83,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/03/2021,66,"H,,S",85,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/03/2021,60,"H,,S",77,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/03/2021,61,"H,,S",80,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/03/2021,66,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/03/2021,68,"H,,S",83,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/03/2021,68,"H,,S",85,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/03/2021,71,"H,,S",84,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/03/2021,71,"H,,S",84,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/03/2021,70,"H,,S",85,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/03/2021,62,"H,,S",77,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/03/2021,66,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/03/2021,67,"H,,S",79,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/03/2021,69,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/03/2021,72,"H,,S",83,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/03/2021,69,"H,,S",82,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/04/2021,72,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/04/2021,73,"H,,S",86,",,S",62,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/04/2021,71,"H,,S",85,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/04/2021,70,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/04/2021,70,"H,,S",86,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/04/2021,71,"H,,S",84,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/04/2021,73,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/04/2021,69,"H,,S",88,",,S",59,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/04/2021,70,"H,,S",89,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/05/2021,73,"H,,S",85,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/05/2021,68,"H,,S",87,",,S",59,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/05/2021,71,"H,,S",80,",,S",61,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/05/2021,69,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/05/2021,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/05/2021,67,"H,,S",80,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/05/2021,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/05/2021,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/05/2021,65,"H,,S",75,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/05/2021,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/05/2021,67,"H,,S",78,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/05/2021,65,"H,,S",82,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/05/2021,66,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/05/2021,63,"H,,S",82,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/05/2021,66,"H,,S",81,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/05/2021,67,"H,,S",81,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/05/2021,71,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/05/2021,67,"H,,S",81,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/05/2021,64,"H,,S",80,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/05/2021,64,"H,,S",80,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/05/2021,65,"H,,S",82,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/05/2021,67,"H,,S",84,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/05/2021,70,"H,,S",86,",,S",60,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/05/2021,72,"H,,S",86,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/05/2021,71,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/06/2021,69,"H,,S",84,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/06/2021,64,"H,,S",76,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/06/2021,64,"H,,S",76,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/06/2021,72,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/06/2021,69,"H,,S",83,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/06/2021,71,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/06/2021,68,"H,,S",85,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/06/2021,65,"H,,S",82,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/06/2021,62,"H,,S",77,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/06/2021,63,"H,,S",71,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/06/2021,64,"H,,S",72,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/06/2021,62,"H,,S",71,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/06/2021,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/06/2021,65,"H,,S",75,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/06/2021,62,"H,,S",71,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/06/2021,72,"H,,S",84,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/06/2021,63,"H,,S",73,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/06/2021,64,"H,,S",72,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/06/2021,62,"H,,S",70,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/06/2021,65,"H,,S",76,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/06/2021,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/07/2021,62,"H,,S",68,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/07/2021,62,"H,,S",71,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/07/2021,62,"H,,S",77,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/07/2021,64,"H,,S",73,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/07/2021,66,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/07/2021,61,"H,,S",79,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/07/2021,64,"H,,S",79,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/07/2021,62,"H,,S",77,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/07/2021,65,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/07/2021,66,"H,,S",79,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/07/2021,66,"H,,S",78,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/07/2021,66,"H,,S",77,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/07/2021,62,"H,,S",79,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/07/2021,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/07/2021,61,"H,,S",77,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/07/2021,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/07/2021,67,"H,,S",80,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/07/2021,65,"H,,S",76,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/07/2021,63,"H,,S",76,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/07/2021,65,"H,,S",80,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/07/2021,67,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/07/2021,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/07/2021,71,"H,,S",80,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/07/2021,65,"H,,S",81,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/07/2021,65,"H,,S",80,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/08/2021,65,"H,,S",80,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/08/2021,61,"H,,S",77,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/08/2021,61,"H,,S",76,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/08/2021,65,"H,,S",80,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/08/2021,64,"H,,S",79,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/08/2021,66,"H,,S",79,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/08/2021,66,"H,,S",78,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/08/2021,68,"H,,S",81,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/08/2021,67,"H,,S",80,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/08/2021,69,"H,,S",81,",,S",60,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/08/2021,65,"H,,S",80,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/08/2021,65,"H,,S",71,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/08/2021,66,"H,,S",71,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/08/2021,64,"H,,S",75,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/08/2021,65,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/08/2021,67,"H,,S",78,",,S",59,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/08/2021,62,"H,,S",78,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/08/2021,64,"H,,S",79,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/09/2021,63,"H,,S",68,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/09/2021,62,"H,,S",70,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/09/2021,66,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/09/2021,67,"H,,S",79,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/09/2021,66,"H,,S",77,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/09/2021,62,"H,,S",75,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/09/2021,64,"H,,S",76,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/09/2021,62,"H,,S",75,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/09/2021,65,"H,,S",72,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/09/2021,65,"H,,S",74,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/09/2021,70,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/09/2021,65,"H,,S",81,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/09/2021,70,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/09/2021,64,"H,,S",80,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/09/2021,64,"H,,S",72,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/09/2021,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/09/2021,69,"H,,S",78,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/09/2021,65,"H,,S",79,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/09/2021,62,"H,,S",74,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/09/2021,65,"H,,S",76,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/09/2021,64,"H,,S",78,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/09/2021,65,"H,,S",79,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/09/2021,65,"H,,S",79,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/09/2021,67,"H,,S",77,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/09/2021,65,"H,,S",80,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/10/2021,64,"H,,S",73,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/10/2021,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/10/2021,63,"H,,S",77,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/10/2021,67,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/10/2021,71,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/10/2021,72,"H,,S",85,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/10/2021,69,"H,,S",84,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/10/2021,71,"H,,S",83,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/10/2021,71,"H,,S",84,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/10/2021,69,"H,,S",83,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/10/2021,65,"H,,S",78,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/10/2021,61,"H,,S",72,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/10/2021,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/10/2021,65,"H,,S",77,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/10/2021,64,"H,,S",80,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/10/2021,62,"H,,S",71,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/10/2021,68,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/10/2021,64,"H,,S",74,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/10/2021,66,"H,,S",75,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/11/2021,67,"H,,S",73,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/11/2021,63,"H,,S",76,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/11/2021,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/11/2021,65,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/11/2021,61,"H,,S",73,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/11/2021,58,"H,,S",71,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/11/2021,60,"H,,S",68,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/11/2021,58,"H,,S",69,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/11/2021,63,"H,,S",73,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/11/2021,60,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/11/2021,63,"H,,S",74,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/11/2021,63,"H,,S",75,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/11/2021,65,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/11/2021,64,"H,,S",73,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/11/2021,62,"H,,S",76,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/11/2021,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/12/2021,62,"H,,S",75,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/12/2021,65,"H,,S",72,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/12/2021,64,"H,,S",72,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/12/2021,65,"H,,S",74,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/12/2021,67,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/12/2021,68,"H,,S",81,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/01/2022,65,"H,,S",78,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/01/2022,60,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/01/2022,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/01/2022,68,"H,,S",79,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/01/2022,64,"H,,S",78,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/01/2022,65,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/01/2022,62,"H,,S",73,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/01/2022,62,"H,,S",74,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/01/2022,58,"H,,S",74,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/01/2022,54,"H,,S",67,",,S",44,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/01/2022,57,"H,,S",69,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/01/2022,57,"H,,S",71,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/01/2022,62,"H,,S",74,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/01/2022,61,"H,,S",72,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/01/2022,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/01/2022,62,"H,,S",75,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/01/2022,63,"H,,S",76,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/01/2022,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/01/2022,68,"H,,S",77,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/01/2022,63,"H,,S",78,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/01/2022,62,"H,,S",74,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/01/2022,67,"H,,S",76,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/02/2022,62,"H,,S",79,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/02/2022,68,"H,,S",79,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/02/2022,59,"H,,S",75,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/02/2022,61,"H,,S",75,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/02/2022,57,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/02/2022,58,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/02/2022,63,"H,,S",73,",,S",42,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/02/2022,60,"H,,S",72,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/02/2022,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/02/2022,58,"H,,S",68,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/02/2022,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/02/2022,65,"H,,S",,,,
